affiliation,keyword,ratio of articles that used this word
left_wing,skylin,0.005612722170252572
left_wing,video,0.013096351730589336
left_wing,park,0.007483629560336763
left_wing,state,0.01216089803554724
left_wing,give,0.005612722170252572
left_wing,franci,0.005612722170252572
left_wing,great,0.007483629560336763
left_wing,lake,0.011225444340505144
left_wing,farewel,0.005612722170252572
left_wing,speech,0.005612722170252572
left_wing,stream,0.005612722170252572
left_wing,live,0.01028999064546305
left_wing,carlson,0.0009354536950420954
left_wing,wilbur,0.0009354536950420954
left_wing,guy,0.0009354536950420954
left_wing,steve,0.0009354536950420954
left_wing,legendari,0.0009354536950420954
left_wing,helpless,0.0009354536950420954
left_wing,roger,0.004677268475210477
left_wing,man,0.006548175865294668
left_wing,pardon,0.0009354536950420954
left_wing,comedian,0.0009354536950420954
left_wing,snl,0.0009354536950420954
left_wing,night,0.002806361085126286
left_wing,poor,0.0009354536950420954
left_wing,stone,0.005612722170252572
left_wing,martin,0.0009354536950420954
left_wing,make,0.0037418147801683817
left_wing,troop,0.0009354536950420954
left_wing,mass,0.0009354536950420954
left_wing,main,0.0009354536950420954
left_wing,bomb,0.0018709073900841909
left_wing,jolo,0.0009354536950420954
left_wing,target,0.0009354536950420954
left_wing,muslim,0.0009354536950420954
left_wing,20,0.0018709073900841909
left_wing,wound,0.0009354536950420954
left_wing,philippin,0.0009354536950420954
left_wing,cathedr,0.0009354536950420954
left_wing,region,0.0018709073900841909
left_wing,dead,0.002806361085126286
left_wing,milit,0.0009354536950420954
left_wing,peac,0.0018709073900841909
left_wing,mina,0.0009354536950420954
left_wing,mine,0.0009354536950420954
left_wing,collaps,0.0009354536950420954
left_wing,dam,0.0009354536950420954
left_wing,vale,0.0009354536950420954
left_wing,40,0.0018709073900841909
left_wing,compani,0.0009354536950420954
left_wing,gerai,0.0009354536950420954
left_wing,spokesperson,0.0009354536950420954
left_wing,miss,0.002806361085126286
left_wing,brazil,0.0009354536950420954
left_wing,employe,0.0037418147801683817
left_wing,300,0.0009354536950420954
left_wing,diein,0.0009354536950420954
left_wing,protest,0.002806361085126286
left_wing,climat,0.0009354536950420954
left_wing,group,0.0009354536950420954
left_wing,york,0.005612722170252572
left_wing,accord,0.005612722170252572
left_wing,ice,0.0018709073900841909
left_wing,citi,0.006548175865294668
left_wing,chang,0.0037418147801683817
left_wing,warm,0.0009354536950420954
left_wing,arrest,0.0018709073900841909
left_wing,center,0.0009354536950420954
left_wing,rockefel,0.0009354536950420954
left_wing,skate,0.0009354536950420954
left_wing,rink,0.0009354536950420954
left_wing,wouldnt,0.0009354536950420954
left_wing,forc,0.002806361085126286
left_wing,escort,0.0009354536950420954
left_wing,fighter,0.0009354536950420954
left_wing,scrambl,0.0009354536950420954
left_wing,jet,0.0009354536950420954
left_wing,russian,0.004677268475210477
left_wing,canadian,0.0018709073900841909
left_wing,north,0.002806361085126286
left_wing,bomber,0.0009354536950420954
left_wing,aircraft,0.0009354536950420954
left_wing,enter,0.0018709073900841909
left_wing,american,0.0018709073900841909
left_wing,plane,0.0009354536950420954
left_wing,immigr,0.0009354536950420954
left_wing,worker,0.006548175865294668
left_wing,told,0.013096351730589336
left_wing,club,0.0009354536950420954
left_wing,cours,0.0009354536950420954
left_wing,12,0.0009354536950420954
left_wing,fire,0.0018709073900841909
left_wing,trump,0.014967259120673527
left_wing,illeg,0.0009354536950420954
left_wing,manag,0.004677268475210477
left_wing,golf,0.0009354536950420954
left_wing,lawyer,0.0009354536950420954
left_wing,prime,0.0009354536950420954
left_wing,canada,0.0018709073900841909
left_wing,minist,0.0009354536950420954
left_wing,chines,0.0018709073900841909
left_wing,remark,0.0009354536950420954
left_wing,china,0.0009354536950420954
left_wing,ambassador,0.0009354536950420954
left_wing,extradit,0.0009354536950420954
left_wing,meng,0.0009354536950420954
left_wing,mccallum,0.0009354536950420954
left_wing,trudeau,0.0009354536950420954
left_wing,boy,0.002806361085126286
left_wing,guard,0.0009354536950420954
left_wing,oper,0.0009354536950420954
left_wing,day,0.004677268475210477
left_wing,famili,0.002806361085126286
left_wing,search,0.0009354536950420954
left_wing,tunnel,0.0018709073900841909
left_wing,civil,0.0009354536950420954
left_wing,dire,0.0009354536950420954
left_wing,spanish,0.0009354536950420954
left_wing,borehol,0.0009354536950420954
left_wing,julen,0.0009354536950420954
left_wing,13day,0.0009354536950420954
left_wing,parent,0.007483629560336763
left_wing,donor,0.002806361085126286
left_wing,polit,0.0037418147801683817
left_wing,network,0.0037418147801683817
left_wing,republican,0.002806361085126286
left_wing,koch,0.0018709073900841909
left_wing,hous,0.0037418147801683817
left_wing,tone,0.0009354536950420954
left_wing,largest,0.0009354536950420954
left_wing,mute,0.0009354536950420954
left_wing,meet,0.0009354536950420954
left_wing,retreat,0.0009354536950420954
left_wing,support,0.004677268475210477
left_wing,sentenc,0.002806361085126286
left_wing,exposur,0.0009354536950420954
left_wing,akron,0.0018709073900841909
left_wing,wynter,0.0018709073900841909
left_wing,die,0.0037418147801683817
left_wing,journal,0.0018709073900841909
left_wing,child,0.0009354536950420954
left_wing,mccarti,0.0009354536950420954
left_wing,beacon,0.0018709073900841909
left_wing,prison,0.002806361085126286
left_wing,attorney,0.0009354536950420954
left_wing,parker,0.0009354536950420954
left_wing,william,0.0018709073900841909
left_wing,offic,0.013096351730589336
left_wing,lion,0.0009354536950420954
left_wing,taxi,0.0009354536950420954
left_wing,precinct,0.0009354536950420954
left_wing,pay,0.005612722170252572
left_wing,queen,0.0009354536950420954
left_wing,taken,0.0009354536950420954
left_wing,prosecutor,0.0009354536950420954
left_wing,bate,0.0009354536950420954
left_wing,punch,0.0009354536950420954
left_wing,detroit,0.0009354536950420954
left_wing,suffer,0.0009354536950420954
left_wing,trevor,0.0009354536950420954
left_wing,church,0.0009354536950420954
left_wing,signific,0.0009354536950420954
left_wing,cathol,0.0009354536950420954
left_wing,cuba,0.0009354536950420954
left_wing,tampa,0.0009354536950420954
left_wing,decad,0.0009354536950420954
left_wing,sandino,0.0009354536950420954
left_wing,hernandez,0.0009354536950420954
left_wing,revolut,0.0009354536950420954
left_wing,cuban,0.0009354536950420954
left_wing,town,0.0009354536950420954
left_wing,inaugur,0.0009354536950420954
left_wing,contractor,0.0009354536950420954
left_wing,lose,0.0009354536950420954
left_wing,maduro,0.0037418147801683817
left_wing,presid,0.01216089803554724
left_wing,know,0.007483629560336763
left_wing,eas,0.0009354536950420954
left_wing,venezuelan,0.0009354536950420954
left_wing,venezuela,0.005612722170252572
left_wing,stanc,0.0009354536950420954
left_wing,militari,0.0018709073900841909
left_wing,highestrank,0.0009354536950420954
left_wing,diplomat,0.0009354536950420954
left_wing,guaido,0.004677268475210477
left_wing,attaché,0.0009354536950420954
left_wing,break,0.004677268475210477
left_wing,go,0.005612722170252572
left_wing,oil,0.0018709073900841909
left_wing,countri,0.005612722170252572
left_wing,opposit,0.0018709073900841909
left_wing,reach,0.0018709073900841909
left_wing,here,0.0018709073900841909
left_wing,point,0.002806361085126286
left_wing,econom,0.0018709073900841909
left_wing,medic,0.0037418147801683817
left_wing,san,0.0009354536950420954
left_wing,doctor,0.0009354536950420954
left_wing,board,0.0018709073900841909
left_wing,emerg,0.0009354536950420954
left_wing,hawaiian,0.0009354536950420954
left_wing,longtim,0.0009354536950420954
left_wing,divert,0.0009354536950420954
left_wing,bartz,0.0009354536950420954
left_wing,yorkbound,0.0009354536950420954
left_wing,sfo,0.0009354536950420954
left_wing,land,0.0009354536950420954
left_wing,come,0.0009354536950420954
left_wing,andrea,0.0009354536950420954
left_wing,francisco,0.0009354536950420954
left_wing,flight,0.0018709073900841909
left_wing,gulf,0.0009354536950420954
left_wing,livingston,0.0009354536950420954
left_wing,victim,0.002806361085126286
left_wing,danger,0.0009354536950420954
left_wing,sheriff,0.004677268475210477
left_wing,father,0.0009354536950420954
left_wing,suspect,0.002806361085126286
left_wing,kill,0.009354536950420954
left_wing,girlfriend,0.0009354536950420954
left_wing,theriot,0.0009354536950420954
left_wing,parish,0.0009354536950420954
left_wing,truck,0.0009354536950420954
left_wing,good,0.0037418147801683817
left_wing,accus,0.0009354536950420954
left_wing,manhunt,0.0009354536950420954
left_wing,ernest,0.0009354536950420954
left_wing,coast,0.0009354536950420954
left_wing,roulettestyl,0.0018709073900841909
left_wing,st,0.0037418147801683817
left_wing,fellow,0.0018709073900841909
left_wing,cop,0.0018709073900841909
left_wing,trigger,0.0018709073900841909
left_wing,charg,0.0037418147801683817
left_wing,alix,0.0018709073900841909
left_wing,probabl,0.0018709073900841909
left_wing,loui,0.0037418147801683817
left_wing,statement,0.0037418147801683817
left_wing,hendren,0.0018709073900841909
left_wing,caus,0.0018709073900841909
left_wing,shoot,0.006548175865294668
left_wing,shot,0.006548175865294668
left_wing,katlyn,0.0018709073900841909
left_wing,author,0.0037418147801683817
left_wing,accident,0.0018709073900841909
left_wing,thought,0.0018709073900841909
left_wing,transport,0.0018709073900841909
left_wing,hospit,0.002806361085126286
left_wing,slmpd,0.0018709073900841909
left_wing,depart,0.006548175865294668
left_wing,campaign,0.002806361085126286
left_wing,possibl,0.0009354536950420954
left_wing,investig,0.0037418147801683817
left_wing,tax,0.0018709073900841909
left_wing,poll,0.0009354536950420954
left_wing,releas,0.0009354536950420954
left_wing,democrat,0.007483629560336763
left_wing,survey,0.0009354536950420954
left_wing,includ,0.0009354536950420954
left_wing,inquiri,0.0009354536950420954
left_wing,collus,0.0009354536950420954
left_wing,fals,0.0018709073900841909
left_wing,mueller,0.0018709073900841909
left_wing,russia,0.0037418147801683817
left_wing,wit,0.0037418147801683817
left_wing,took,0.0018709073900841909
left_wing,talk,0.0018709073900841909
left_wing,fbi,0.002806361085126286
left_wing,pledg,0.0018709073900841909
left_wing,brought,0.0018709073900841909
left_wing,fight,0.0018709073900841909
left_wing,indict,0.0018709073900841909
left_wing,defiant,0.0018709073900841909
left_wing,travel,0.0037418147801683817
left_wing,250000,0.0018709073900841909
left_wing,report,0.005612722170252572
left_wing,counsel,0.0037418147801683817
left_wing,tonight,0.0037418147801683817
left_wing,special,0.002806361085126286
left_wing,restrict,0.0018709073900841909
left_wing,wikileak,0.0018709073900841909
left_wing,bond,0.0018709073900841909
left_wing,lana,0.0018709073900841909
left_wing,judg,0.0018709073900841909
left_wing,shutdown,0.009354536950420954
left_wing,histori,0.004677268475210477
left_wing,border,0.005612722170252572
left_wing,wall,0.004677268475210477
left_wing,deal,0.0037418147801683817
left_wing,reopen,0.0037418147801683817
left_wing,longest,0.0018709073900841909
left_wing,billion,0.0018709073900841909
left_wing,like,0.0037418147801683817
left_wing,cost,0.002806361085126286
left_wing,price,0.0037418147801683817
left_wing,agenc,0.0009354536950420954
left_wing,previous,0.0009354536950420954
left_wing,sp,0.0009354536950420954
left_wing,economi,0.0009354536950420954
left_wing,6b,0.0009354536950420954
left_wing,rate,0.002806361085126286
left_wing,higher,0.002806361085126286
left_wing,save,0.0018709073900841909
left_wing,past,0.0009354536950420954
left_wing,dod,0.0009354536950420954
left_wing,hershman,0.0009354536950420954
left_wing,effort,0.0009354536950420954
left_wing,defens,0.0009354536950420954
left_wing,that,0.0018709073900841909
left_wing,she,0.0018709073900841909
left_wing,pentagon,0.0009354536950420954
left_wing,act,0.0009354536950420954
left_wing,47,0.0009354536950420954
left_wing,stay,0.004677268475210477
left_wing,vs,0.0009354536950420954
left_wing,strongli,0.0009354536950420954
left_wing,women,0.005612722170252572
left_wing,men,0.0018709073900841909
left_wing,blame,0.0009354536950420954
left_wing,approv,0.0009354536950420954
left_wing,histor,0.0009354536950420954
left_wing,low,0.0018709073900841909
left_wing,analysi,0.0009354536950420954
left_wing,wimp,0.0009354536950420954
left_wing,washington,0.0018709073900841909
left_wing,week,0.007483629560336763
left_wing,realiti,0.0009354536950420954
left_wing,surrend,0.0009354536950420954
left_wing,happen,0.0009354536950420954
left_wing,fast,0.0009354536950420954
left_wing,work,0.005612722170252572
left_wing,paid,0.0009354536950420954
left_wing,feder,0.005612722170252572
left_wing,paycheck,0.0018709073900841909
left_wing,bill,0.0018709073900841909
left_wing,sign,0.0018709073900841909
left_wing,pantri,0.0009354536950420954
left_wing,hard,0.0018709073900841909
left_wing,endsat,0.0009354536950420954
left_wing,need,0.0037418147801683817
left_wing,cant,0.002806361085126286
left_wing,your,0.0009354536950420954
left_wing,realli,0.005612722170252572
left_wing,final,0.004677268475210477
left_wing,thrill,0.0009354536950420954
left_wing,wait,0.0018709073900841909
left_wing,14000,0.0009354536950420954
left_wing,recal,0.0009354536950420954
left_wing,didnt,0.002806361085126286
left_wing,process,0.0018709073900841909
left_wing,fallout,0.0009354536950420954
left_wing,hardship,0.0009354536950420954
left_wing,ir,0.0018709073900841909
left_wing,intern,0.0009354536950420954
left_wing,airport,0.0009354536950420954
left_wing,power,0.0009354536950420954
left_wing,worri,0.0009354536950420954
left_wing,mess,0.0009354536950420954
left_wing,manafort,0.0018709073900841909
left_wing,paul,0.0009354536950420954
left_wing,lie,0.0018709073900841909
