affiliation,keyword,ratio of articles that used this word
center_right,arrest,0.0012804097311139564
center_right,violent,0.0012804097311139564
center_right,aguilar,0.0012804097311139564
center_right,allegedli,0.0012804097311139564
center_right,station,0.0012804097311139564
center_right,upgrad,0.0012804097311139564
center_right,closur,0.002560819462227913
center_right,blue,0.002560819462227913
center_right,begin,0.0012804097311139564
center_right,caus,0.0012804097311139564
center_right,servic,0.0012804097311139564
center_right,rail,0.0012804097311139564
center_right,san,0.0012804097311139564
center_right,marquez,0.0012804097311139564
center_right,attack,0.0012804097311139564
center_right,farook,0.0012804097311139564
center_right,guilti,0.0012804097311139564
center_right,friend,0.0012804097311139564
center_right,prosecutor,0.002560819462227913
center_right,bernardino,0.0012804097311139564
center_right,feder,0.002560819462227913
center_right,want,0.0012804097311139564
center_right,rifl,0.0012804097311139564
center_right,plea,0.0012804097311139564
center_right,withdraw,0.0012804097311139564
center_right,terrorist,0.002560819462227913
center_right,riversid,0.0012804097311139564
center_right,court,0.0012804097311139564
center_right,sentenc,0.0012804097311139564
center_right,valley,0.0012804097311139564
center_right,oust,0.0012804097311139564
center_right,pay,0.0012804097311139564
center_right,past,0.0012804097311139564
center_right,superintend,0.0012804097311139564
center_right,move,0.0012804097311139564
center_right,crimin,0.0012804097311139564
center_right,forward,0.0012804097311139564
center_right,obrien,0.0012804097311139564
center_right,excess,0.0012804097311139564
center_right,centinela,0.0012804097311139564
center_right,offici,0.0012804097311139564
center_right,grand,0.0012804097311139564
center_right,fernandez,0.0012804097311139564
center_right,scandal,0.0012804097311139564
center_right,sheeran,0.0012804097311139564
center_right,town,0.002560819462227913
center_right,cool,0.0012804097311139564
center_right,worship,0.0012804097311139564
center_right,anaheim,0.0038412291933418692
center_right,carlo,0.0012804097311139564
center_right,walk,0.0012804097311139564
center_right,gear,0.0012804097311139564
center_right,ed,0.0012804097311139564
center_right,santana,0.0012804097311139564
center_right,thursdaytak,0.0012804097311139564
center_right,open,0.0012804097311139564
center_right,24,0.0012804097311139564
center_right,gritchen,0.0012804097311139564
center_right,ca,0.0012804097311139564
center_right,jeff,0.0012804097311139564
center_right,judgment,0.0012804097311139564
center_right,cartoon,0.002560819462227913
center_right,issu,0.002560819462227913
center_right,featur,0.002560819462227913
center_right,world,0.002560819462227913
center_right,rush,0.0012804097311139564
center_right,figur,0.002560819462227913
center_right,regular,0.0038412291933418692
center_right,spectrum,0.002560819462227913
center_right,galleri,0.002560819462227913
center_right,current,0.002560819462227913
center_right,cover,0.002560819462227913
center_right,look,0.0012804097311139564
center_right,tourth,0.0012804097311139564
center_right,circu,0.0012804097311139564
center_right,roll,0.0012804097311139564
center_right,young,0.0012804097311139564
center_right,yellow,0.0012804097311139564
center_right,tradit,0.002560819462227913
center_right,entertain,0.0012804097311139564
center_right,earli,0.0012804097311139564
center_right,vargasquiroga,0.0012804097311139564
center_right,varga,0.0012804097311139564
center_right,readi,0.0012804097311139564
center_right,animalfre,0.0012804097311139564
center_right,burbank,0.0012804097311139564
center_right,vs,0.0012804097311139564
center_right,nanci,0.002560819462227913
center_right,hall,0.0012804097311139564
center_right,pack,0.0012804097311139564
center_right,19,0.0012804097311139564
center_right,women,0.0038412291933418692
center_right,murray,0.0012804097311139564
center_right,impact,0.0012804097311139564
center_right,worker,0.0012804097311139564
center_right,pipe,0.0012804097311139564
center_right,guest,0.002560819462227913
center_right,photograph,0.0038412291933418692
center_right,damag,0.0012804097311139564
center_right,storm,0.0012804097311139564
center_right,13,0.002560819462227913
center_right,oak,0.006402048655569782
center_right,famili,0.0012804097311139564
center_right,borderlin,0.0038412291933418692
center_right,speedwagon,0.0038412291933418692
center_right,reo,0.0038412291933418692
center_right,benefit,0.002560819462227913
center_right,inspir,0.0012804097311139564
center_right,art,0.0012804097311139564
center_right,civic,0.0012804097311139564
center_right,dalla,0.0012804097311139564
center_right,playoff,0.0012804097311139564
center_right,beat,0.002560819462227913
center_right,memori,0.0012804097311139564
center_right,nfl,0.002560819462227913
center_right,cowboy,0.0012804097311139564
center_right,nfc,0.0012804097311139564
center_right,advanc,0.0012804097311139564
center_right,ce,0.002560819462227913
center_right,gene,0.002560819462227913
center_right,vega,0.002560819462227913
center_right,sleep,0.0012804097311139564
center_right,tole,0.0012804097311139564
center_right,360513,0.0012804097311139564
center_right,rais,0.0012804097311139564
center_right,plaza,0.0012804097311139564
center_right,help,0.002560819462227913
center_right,run,0.0012804097311139564
center_right,harrah,0.0012804097311139564
center_right,cronin,0.0012804097311139564
center_right,ticket,0.0012804097311139564
center_right,say,0.0012804097311139564
center_right,fed,0.0012804097311139564
center_right,prescrib,0.0012804097311139564
